target_id	label	sentence	gloss	target_index_start	target_index_end	sense_key
d000.s015.t004	0	Are they encouraged to take full legal advantage of these benefits ?	something that aids or promotes well-being	10	11	benefit%1:07:00::
d000.s015.t004	0	Are they encouraged to take full legal advantage of these benefits ?	a performance to raise money for a charitable cause	10	11	benefit%1:10:00::
d000.s015.t004	1	Are they encouraged to take full legal advantage of these benefits ?	financial assistance in time of need	10	11	benefit%1:21:00::
d000.s015.t004	0	Are they encouraged to take full legal advantage of these benefits ?	derive a benefit from	10	11	benefit%2:40:00::
d000.s015.t004	0	Are they encouraged to take full legal advantage of these benefits ?	be beneficial for	10	11	benefit%2:40:01::
d000.s016.t000	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	make public	2	3	publicize%2:32:00::
d000.s016.t000	1	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	call attention to	2	3	publicize%2:32:01::
d000.s016.t001	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	a coin worth one-hundredth of the value of the basic unit	4	5	cent%1:21:00::
d000.s016.t001	1	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	a fractional monetary unit of several countries	4	5	cent%1:23:00::
d000.s016.t002	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	distance measured by the time taken to cover it	6	7	hour%1:07:00::
d000.s016.t002	1	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	a period of time equal to 1/24th of a day	6	7	hour%1:28:00::
d000.s016.t002	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	clock time	6	7	hour%1:28:01::
d000.s016.t002	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	a special and memorable period	6	7	hour%1:28:02::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	the quality (positive or negative) that renders something desirable or valuable	7	8	value%1:07:00::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	relative darkness or lightness of a color	7	8	value%1:07:01::
d000.s016.t003	1	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	a numerical quantity measured or assigned or computed	7	8	value%1:09:00::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	an ideal accepted by some individual or group	7	8	value%1:09:01::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	the amount (of money or goods or services) that is considered to be a fair equivalent for something else	7	8	value%1:21:00::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	(music) the relative duration of a musical note	7	8	value%1:28:00::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	evaluate or estimate the nature, quality, ability, extent, or significance of	7	8	value%2:31:00::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	regard highly; think much of	7	8	value%2:31:01::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	estimate the value of	7	8	value%2:31:02::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	fix or determine the value of; assign a value to	7	8	value%2:31:03::
d000.s016.t003	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	hold dear	7	8	value%2:40:00::
d000.s016.t004	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	a social gathering of guests or companions	10	11	company%1:14:00::
d000.s016.t004	1	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	an institution created to conduct business	10	11	company%1:14:01::
d000.s016.t004	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	organization of performers and associated personnel (especially theatrical)	10	11	company%1:14:02::
d000.s016.t004	0	Have you publicized the cents per hour value of the company 's share of insurance premiums ?	small military unit; usually two or three platoons	10	11	company%1:14:03::
